board_id	board_name	post_id	title	author	date	replies	views	意图分类	价格描述	数值价格	物品名称	价格类型
160	贺年封片简卡	160	低迷行情下收2009年国版错爱片和江苏版错爱片	qiangwei99887	2025/5/11 12:20:36		177	收购			年国版错爱片和江苏版	收购价
160	贺年封片简卡	160	卖刘海粟、陆一飞等毛笔签名封，王虎鸣、李印清等手绘封，保真	qiangwei99887	2025/5/11 12:19:39		171	出售			未识别物品	出售价
160	贺年封片简卡	160	售98虎年贺卡封	烟民	2025/5/11 7:20:44		3	出售			未识别物品	出售价
160	贺年封片简卡	160	5元一套卖2025年蛇年献瑞明信片29....蛇年国版信卡145枚，[长]	武汉老万	2025/5/10 22:26:59		4	出售	5元	5	蛇年国版	出售价
160	贺年封片简卡	160	80分明信片600多枚	一品典藏	2025/5/10 22:16:43		0	其他			未识别物品	N/A
160	贺年封片简卡	160	310一箱收购国版自创猴，鸡和其他各年的，	北京通州鸿雁	2025/5/10 17:09:57		3	收购			一箱收购国版	收购价
160	贺年封片简卡	160	处理价278---贺年极限片511枚贺卡有奖明信片 105对	朱林章	2025/5/10 16:42:58		0	其他			未识别物品	N/A
160	贺年封片简卡	160	出售十二生肖国版日常邮资片。	宝贝虎	2025/5/10 13:34:12		5	出售			出售十二生肖国版	出售价
160	贺年封片简卡	160	1999年售价10元国版贺卡封36套    8元/套	归去来兮	2025/5/10 11:05:37		3	出售	10元	10	元国版	出售价
160	贺年封片简卡	160	拜年封多种	归去来兮	2025/5/10 11:05:58		16	其他			未识别物品	N/A
160	贺年封片简卡	160	HP1女孩与狗100枚   10元/枚	归去来兮	2025/5/10 11:05:17		9	其他	10元	10	未识别物品	N/A
160	贺年封片简卡	160	出售：蛇。兔。羊。（兑奖片2枚一套）	天成集藏社	2025/5/10 10:38:58		3	出售			未识别物品	出售价
160	贺年封片简卡	160	丝绸片上下对羊100套塑封	青岛老马	2025/5/10 10:15:04		0	其他			未识别物品	N/A
160	贺年封片简卡	160	丝绸片拜年片100枚塑封包装	青岛老马	2025/5/10 10:09:50		0	其他			未识别物品	N/A
160	贺年封片简卡	160	收25年一等奖和三等奖兑奖号	准邮股份	2025/5/10 7:32:26		7	收购			未识别物品	收购价
160	贺年封片简卡	160	出2013年国版贺卡金蛇狂舞原刀	张sir	2025/5/9 18:50:50		15	出售			年国版	出售价
160	贺年封片简卡	160	售：1997、 1998中国邮政贺年（有奖）明信片获奖纪念	走走歇歇快乐生活	2025/5/9 14:34:14		5	出售			未识别物品	出售价
160	贺年封片简卡	160	售2012年邮政贺卡获奖纪念（天马地牛）	冀保柱	2025/5/9 12:53:56		18	出售			未识别物品	出售价
160	贺年封片简卡	160	图说.珍品---2015四川方言日常贺年片	武当	2025/5/9 7:49:17		5	其他			未识别物品	N/A
160	贺年封片简卡	160	总发行量4000枚的正规国版日常片——喜事连连	武当	2025/5/9 7:49:55		5	其他			枚的正规国版	N/A
160	贺年封片简卡	160	出文交所收藏品3.0提货-----迈向....年片以及长江三峡连体片[长]	我要吃白米团123	2025/5/9 0:14:55		31	收购			未识别物品	收购价
160	贺年封片简卡	160	卖92年贺年片，邮简，	华德邹	2025/5/8 20:50:06		42	出售			未识别物品	出售价
160	贺年封片简卡	160	出售15年多个组别的国版贺年片瓷娃娃！	宝贝虎	2025/5/8 17:25:24		3	出售			年多个组别的国版	出售价
160	贺年封片简卡	160	出法门寺祈福幸运封（含开光舍利子护身符....尼邮资片）和唐卡明信片[长]	襄阳藏珍阁	2025/5/8 11:29:53		9	出售			未识别物品	出售价
160	贺年封片简卡	160	出93年兑奖片（5枚套）、99贺卡封（红绿封）	襄阳藏珍阁	2025/5/8 11:30:16		9	出售			未识别物品	出售价
160	贺年封片简卡	160	25年三等奖兑奖幸运封51号	感动生活	2025/5/8 7:38:49		5	其他			未识别物品	N/A
160	贺年封片简卡	160	出爱心错片	199063	2025/5/7 22:05:50		11	出售			未识别物品	出售价
160	贺年封片简卡	160	售韩美林百吉图	wangmengyan	2025/5/7 11:38:07		2	出售			未识别物品	出售价
160	贺年封片简卡	160	求购16号封到今年的拜年封	ybk	2025/5/7 10:55:16		5	收购			未识别物品	收购价
160	贺年封片简卡	160	[原创]售2025年邮资封二等奖。。。。	晨雨	2025/5/7 9:45:08		3	出售			未识别物品	出售价
160	贺年封片简卡	160	售HP2015感恩母亲节（0.8面值）邮资片	APP邮社	2025/5/6 21:53:10		5	出售			未识别物品	出售价
160	贺年封片简卡	160	需要HP9（1990年）马年贺年明信片	方建新2108	2025/5/6 19:22:21		0	其他			未识别物品	N/A
160	贺年封片简卡	160	出售十二生肖国版日常邮资片。	宝贝虎	2025/5/6 15:40:56		0	出售			出售十二生肖国版	出售价
160	贺年封片简卡	160	出梅兰竹菊白片	luyi918791	2025/5/6 14:12:26		5	出售			未识别物品	出售价
160	贺年封片简卡	160	低卖2015年HKFA错贺卡封（吉祥如意）原箱30箱	云飘万里	2025/5/6 8:48:12		0	出售			未识别物品	出售价
160	贺年封片简卡	160	售2012年邮政贺卡获奖纪念（天马地牛）10个原箱	云飘万里	2025/5/6 8:47:53		0	出售			未识别物品	出售价
160	贺年封片简卡	160	HP2015 01贺新春 原箱	云飘万里	2025/5/6 8:46:22		0	其他			未识别物品	N/A
160	贺年封片简卡	160	卖梅兰竹菊片改值	云飘万里	2025/5/6 8:38:38		0	出售			未识别物品	出售价
160	贺年封片简卡	160	求购： 丙申猴年 纪念折外封套	知足常乐乐	2025/5/5 23:15:59		19	收购			未识别物品	收购价
160	贺年封片简卡	160	97梅兰竹菊漏盖片及其它各年贺片	LG藏之友	2025/5/5 22:26:50		43	其他			未识别物品	N/A
160	贺年封片简卡	160	早期明信片 西厢记 左权纪念馆艺术体操....犬 等多品种各 50套[长]	跃马集邮社	2025/5/5 22:19:36		0	其他			未识别物品	N/A
160	贺年封片简卡	160	400元一箱，售2017国版自创鸡	河北老卢	2025/5/5 18:50:22		0	出售	400元	400	国版	出售价
160	贺年封片简卡	160	【打折出售一点有奖贺年片】	蒋伯伟	2025/5/5 18:09:33		15	出售			未识别物品	出售价
160	贺年封片简卡	160	出售 2014年马年台历明信片	浙江小鸽子	2025/5/5 11:22:26		33	出售			未识别物品	出售价
160	贺年封片简卡	160	出2025自创蛇几百张	yuxinwu5151	2025/5/5 8:56:20		5	出售			自创蛇几百张	出售价
160	贺年封片简卡	160	3元一本出售新疆风光明信片10000本	陈双峰	2025/5/5 8:23:41		4	出售	3元	3	未识别物品	出售价
160	贺年封片简卡	160	0.12收购80分邮资封，要带加印地址的，货发廊坊郊区	陈双峰	2025/5/5 8:22:46		5	收购			未识别物品	收购价
160	贺年封片简卡	160	100本=150元出售上海普发银行壁画明信片1000套	陈双峰	2025/5/5 8:23:01		22	出售	150元	150	未识别物品	出售价
160	贺年封片简卡	160	0.5一枚起步，收购380分，420分，5元，邮资明信片	陈双峰	2025/5/5 8:22:20		5	收购	5元	5	未识别物品	收购价
160	贺年封片简卡	160	300元一箱收购猴年自创片箱货20箱	陈双峰	2025/5/5 8:21:57		5	收购	300元	300	未识别物品	收购价
160	贺年封片简卡	160	2000枚=300元出售40分牛邮资改值明信片	陈双峰	2025/5/5 8:20:52		7	出售	300元	300	未识别物品	出售价
160	贺年封片简卡	160	2000枚=250元出售40分虎邮资图企业版	陈双峰	2025/5/5 8:21:02		8	出售	250元	250	分虎邮资图企业版	出售价
160	贺年封片简卡	160	2000枚=300元出售40分虎邮资片国版	陈双峰	2025/5/5 8:21:15		8	出售	300元	300	分虎邮资片国版	出售价
160	贺年封片简卡	160	出售无347小龙钞	谁是谁非	2025/5/4 12:20:18		2	出售			未识别物品	出售价
160	贺年封片简卡	160	收购国版自创猴，鸡和其他各年的	北京通州鸿雁	2025/5/4 15:01:44		1	收购			收购国版	收购价
160	贺年封片简卡	160	售HP95猪兑奖片2000套（每套5枚）	APP邮社	2025/5/4 14:40:18		7	出售			未识别物品	出售价
160	贺年封片简卡	160	低售1986年（虎）邮资明信片（5全） 35.00元/套	醉艺亭	2025/5/4 7:51:11		13	出售	00元	00	未识别物品	出售价
160	贺年封片简卡	160	总发行量4000枚的正规国版日常片——喜事连连	武当	2025/5/3 23:59:34		16	其他			枚的正规国版	N/A
160	贺年封片简卡	160	图说.珍品---2015四川方言日常贺年片	武当	2025/5/3 23:54:57		16	其他			未识别物品	N/A
160	贺年封片简卡	160	售————祖国万岁明信片册	雪枫	2025/5/3 22:06:40		0	出售			未识别物品	出售价
160	贺年封片简卡	160	出售1998年虎原箱国版贺年片	青海湖	2025/5/3 21:14:38		7	出售			年虎原箱国版	出售价
160	贺年封片简卡	160	处理价288---贺年极限片511枚贺卡有奖明信片 105对	朱林章	2025/5/3 16:33:09		4	其他			未识别物品	N/A
160	贺年封片简卡	160	黑马国版邮资样张 ,一步到位成为国版样张收藏家	游刃有余	2025/5/3 11:16:34		0	收购			黑马国版邮资样张	收购价
160	贺年封片简卡	160	黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/5/3 11:14:58		0	收购			信卡样张	收购价
160	贺年封片简卡	160	售映日荷花加印片	wangmengyan	2025/5/3 10:41:12		0	出售			未识别物品	出售价
160	贺年封片简卡	160	非典红封	陈建波	2025/5/3 10:03:07		3	其他			未识别物品	N/A
160	贺年封片简卡	160	邮资片有实寄的	股手11	2025/5/3 8:45:02		0	其他			未识别物品	N/A
160	贺年封片简卡	160	🔥 让官价10元一套的....明信片套装～牛年快乐。[长]	苏州蒋浩	2025/5/3 6:22:51		2	其他	10元	10	未识别物品	N/A
160	贺年封片简卡	160	1.95收购贺喜五不干胶邮票20000版，只要背胶好的	陈双峰	2025/5/3 6:10:21		0	收购			收购贺喜五不干胶邮票	收购价
160	贺年封片简卡	160	卖梅兰竹菊片改值	云飘万里	2025/5/3 1:11:13		3	出售			未识别物品	出售价
160	贺年封片简卡	160	提价每片1000元和600元分别求购1....竹菊白片中的单枚菊白片[长]	津海	2025/5/2 19:45:24		95	收购	1000元	1000	未识别物品	收购价
160	贺年封片简卡	160	更新“梅兰竹菊极限贺年片7个氧化品相等级标准”	津海	2025/5/2 19:44:39		89	其他			未识别物品	N/A
160	贺年封片简卡	160	低售贺喜小全张一些	东野一笑	2025/5/2 15:41:43		3	出售			低售贺喜小全张	出售价
160	贺年封片简卡	160	售贺年有奖片	国云收藏	2025/5/2 11:47:19		5	出售			未识别物品	出售价
160	贺年封片简卡	160	售06.07.08年国版普通贺年片各几百套	zxc203cxz203	2025/5/2 11:15:34		1	出售			年国版	出售价
160	贺年封片简卡	160	出衔谷救人片	襄阳藏珍阁	2025/5/2 10:12:22		10	出售			未识别物品	出售价
160	贺年封片简卡	160	出2套2012年国版有奖贺卡（15元/套）	张sir	2025/5/2 9:28:03		17	出售	15元	15	年国版	出售价
160	贺年封片简卡	160	出丙申猴年 纪念折	准邮股份	2025/5/2 7:12:45		10	出售			未识别物品	出售价
160	贺年封片简卡	160	售幸运邮天下邮资片	wangmengyan	2025/5/1 21:40:09		0	出售			未识别物品	出售价
160	贺年封片简卡	160	售2012年邮政贺卡获奖纪念（天马地牛）10个原箱	云飘万里	2025/5/1 21:16:08		6	出售			未识别物品	出售价
160	贺年封片简卡	160	时来运转2025年蛇兑奖小版	感动生活	2025/5/1 17:38:23		5	其他			年蛇兑奖小版	N/A
160	贺年封片简卡	160	██████████ ███ ██售 祝福祖国光栅片	彭守滨	2025/5/1 9:28:52		4	出售			未识别物品	出售价
160	贺年封片简卡	160	25年二等奖和三等奖兑奖号	感动生活	2025/4/30 22:49:45		6	其他			未识别物品	N/A
160	贺年封片简卡	160	惜售2015年国版普通贺年片大全套29....枚5个0正片1套！！！[长]	青植	2025/4/30 20:25:17		15	出售			年国版	出售价
160	贺年封片简卡	160	惜售2015年国版精品贺年片（喜事连连....A01组1个原箱！！！[长]	青植	2025/4/30 20:25:03		15	出售			年国版	出售价
160	贺年封片简卡	160	惜售2014年国版普通贺年有奖明信片1....新甲年）1个原箱！！！[长]	青植	2025/4/30 20:21:05		15	出售			年国版	出售价
160	贺年封片简卡	160	惜售2013年贺卡封21号蛇行大运改正版1个原箱！！！	青植	2025/4/30 18:30:17		15	出售			号蛇行大运改正版	出售价
160	贺年封片简卡	160	惜售1999年世界集邮展览邮资邮简50分面值原箱！！！	青植	2025/4/30 18:30:05		15	出售			未识别物品	出售价
160	贺年封片简卡	160	惜售三剑客之--95年猪兑奖片1个原箱800套！！！	青植	2025/4/30 18:29:53		15	出售			未识别物品	出售价
160	贺年封片简卡	160	2001年贺年片	游刃有余	2025/4/30 13:55:06		0	其他			未识别物品	N/A
160	贺年封片简卡	160	售丙申猴年邮折2个原箱	麦田守望着	2025/4/30 12:57:26		1	出售			未识别物品	出售价
160	贺年封片简卡	160	HP4 五牛图（邮资明信片）3套，82年花卉邮资封1套	长春在线	2025/4/30 11:31:58		3	其他			未识别物品	N/A
160	贺年封片简卡	160	售2012年邮政贺卡获奖纪念（天马地牛）10个原箱	云飘万里	2025/4/30 10:59:32		4	出售			未识别物品	出售价
160	贺年封片简卡	160	低卖2015年HKFA错贺卡封（吉祥如意）原箱30箱	云飘万里	2025/4/30 10:59:21		4	出售			未识别物品	出售价
160	贺年封片简卡	160	HP2015 01贺新春 原箱	云飘万里	2025/4/30 10:48:44		7	其他			未识别物品	N/A
160	贺年封片简卡	160	售21国版邮资封带内卡	五岳独尊	2025/4/30 9:30:54		0	出售			国版	出售价
160	贺年封片简卡	160	售2002马年贺卡封216枚200元	青海湖	2025/4/29 21:48:37		3	出售	200元	200	未识别物品	出售价
160	贺年封片简卡	160	求购邮资封	唯有努力	2025/4/29 21:23:03		1	收购			未识别物品	收购价
160	贺年封片简卡	160	中国邮政发行《国际回信券》93年、95年（有图）	走向春天	2025/4/29 19:06:40		61	其他			国际回信券	N/A
160	贺年封片简卡	160	出售PTK·AY-4 《“梦想的舞台”....竞赛场馆》纪念邮票图卡[长]	wwming	2025/4/29 19:01:34		0	出售			纪念邮票	出售价
160	贺年封片简卡	160	出售PTK·AY-2《第29届奥林匹克....目（一）》纪念邮票图卡[长]	wwming	2025/4/29 18:58:39		0	出售			纪念邮票	出售价
160	贺年封片简卡	160	2016年国版信卡21枚大全套 36套     30元/套	归去来兮	2025/4/29 17:15:23		7	其他	30元	30	年国版	N/A
160	贺年封片简卡	160	清仓：国版明信片样张，信卡样张，无邮资	游刃有余	2025/4/29 13:34:43		1	其他			国版明信片样张	N/A
160	贺年封片简卡	160	黑马国版邮资样张 ,一步到位成为国版样张收藏家	游刃有余	2025/4/29 11:01:03		0	收购			黑马国版邮资样张	收购价
160	贺年封片简卡	160	便宜出原包2013年（蛇）贺年有奖邮资....包  45.00元/包[长]	四川范建华	2025/4/29 10:52:48		42	出售	00元	00	未识别物品	出售价
160	贺年封片简卡	160	黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/4/29 10:52:01		0	收购			信卡样张	收购价
160	贺年封片简卡	160	HP4 五牛图（邮资明信片）2套 45.00元/套	四川范建华	2025/4/29 10:51:20		36	其他	00元	00	未识别物品	N/A
160	贺年封片简卡	160	0,20元/枚出：贺年邮资明信片（成套、散枚）5369枚	四川范建华	2025/4/29 10:47:40		44	出售	20元	20	未识别物品	出售价
160	贺年封片简卡	160	国版特2024-13六福具臻数字化彩色....片套装全套24枚尾三同[长]	yuxinwu5151	2025/4/29 6:24:14		11	其他			国版	N/A
160	贺年封片简卡	160	一万元求购一片K10组后四尾号7034....菊白片中的单枚菊白片.[长]	津海	2025/4/28 21:42:00		75	收购			未识别物品	收购价
160	贺年封片简卡	160	辨别“梅兰竹菊极限贺年明信片”真假的方法（正式版）	津海	2025/4/28 21:40:27		86	其他			正式版	N/A
160	贺年封片简卡	160	收2010国版贺年片8000片	青海湖	2025/4/28 20:46:15		0	收购			国版	收购价
160	贺年封片简卡	160	上世纪八十、九十年代【纪念邮戳卡】37枚    89.00元	四川范建华	2025/4/28 19:32:22		5	其他	00元	00	未识别物品	N/A
160	贺年封片简卡	160	2001年贺年片	游刃有余	2025/4/28 13:05:25		0	其他			未识别物品	N/A
160	贺年封片简卡	160	限时低价惜售:B03组正爱片标准10连	武当	2025/4/28 12:37:42		5	出售			未识别物品	出售价
160	贺年封片简卡	160	[原创]明信片出售	刘志强123	2025/4/28 11:55:18		19	出售			未识别物品	出售价
160	贺年封片简卡	160	出售2016年国版自创猴	北京通州鸿雁	2025/4/28 11:45:46		1	出售			年国版	出售价
160	贺年封片简卡	160	处理2020年国版贺年明信片大全套12枚1套	浙江小鸽子	2025/4/28 10:57:14		11	其他			年国版	N/A
160	贺年封片简卡	160	【兔、龙、蛇、马、羊】生肖邮资明信片 45套 8.30元/套	四川范建华	2025/4/28 10:18:36		38	其他	30元	30	未识别物品	N/A
160	贺年封片简卡	160	HP2 恭贺新禧（春意、天香、比翼、有....7套 23.00元/套[长]	四川范建华	2025/4/28 10:19:07		39	其他	00元	00	未识别物品	N/A
160	贺年封片简卡	160	代友出：实寄邮资等明信片2200枚  1.65元/枚	四川范建华	2025/4/28 10:16:46		42	出售	65元	65	未识别物品	出售价
160	贺年封片简卡	160	12年龙贺年片21全9枚动漫	青岛老马	2025/4/27 20:46:15		5	其他			未识别物品	N/A
160	贺年封片简卡	160	15年国版贺年片羊河南、山东邮电印厂原箱货	青岛老马	2025/4/27 20:43:10		4	其他			年国版	N/A
160	贺年封片简卡	160	出售1997年梅兰竹菊白片	北京翟春芝	2025/4/27 20:42:44		352	出售			未识别物品	出售价
160	贺年封片简卡	160	荧光丝绸片马到成功、灵猴献瑞、猴片折	青岛老马	2025/4/27 20:39:34		7	其他			未识别物品	N/A
160	贺年封片简卡	160	2009国版信卡27全补缺换让收购2号11号！！	温德明1211	2025/4/27 20:36:38		2	收购			国版	收购价
160	贺年封片简卡	160	国版2007--2013年幸运封全出售！！	温德明1211	2025/4/27 20:32:02		5	出售			国版	出售价
160	贺年封片简卡	160	丝绸片福禄寿一袋250枚原厂封	青岛老马	2025/4/27 20:22:07		2	其他			未识别物品	N/A
160	贺年封片简卡	160	04年—-2019年贺年信卡	青岛老马	2025/4/27 20:20:56		8	其他			未识别物品	N/A
160	贺年封片简卡	160	有奖贺年片92年—-2020年大全套	青岛老马	2025/4/27 20:21:11		6	其他			未识别物品	N/A
160	贺年封片简卡	160	12枚龙贺年片，9枚动漫共21枚	青岛老马	2025/4/27 20:15:11		3	其他			未识别物品	N/A
160	贺年封片简卡	160	3毛一枚售2011年国版贺年片1千套	青海湖	2025/4/27 18:19:38		1	出售			年国版	出售价
160	贺年封片简卡	160	出售2006年国版贺年片8毛一套	青海湖	2025/4/27 18:19:11		1	出售			年国版	出售价
160	贺年封片简卡	160	黑马国版邮资样张 ,一步到位成为国版样张收藏家	游刃有余	2025/4/27 11:57:40		0	收购			黑马国版邮资样张	收购价
160	贺年封片简卡	160	黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/4/27 11:32:54		0	收购			信卡样张	收购价
160	贺年封片简卡	160	中国探月首飞成功纪念封【镶嵌封】	laoyang53	2025/4/27 8:54:09		0	其他			未识别物品	N/A
160	贺年封片简卡	160	600一包出10包15年贺年龙头片第二位的富贵临门片	文集藏品	2025/4/27 8:49:28		2	出售			未识别物品	出售价
160	贺年封片简卡	160	收灵蛇报恩，衔谷救人明信片套片50箱	陈双峰	2025/4/26 18:42:24		10	收购			未识别物品	收购价
160	贺年封片简卡	160	8毛一套出售2006年国版贺年片2000套	青海湖	2025/4/26 17:13:27		1	出售			年国版	出售价
160	贺年封片简卡	160	惜售2009年国版片红（爱由心生错片）1个伍佰连号！！！	青植	2025/4/26 11:17:48		10	出售			年国版	出售价
160	贺年封片简卡	160	收购爱心错片和一些贺年封片	曲秀峰	2025/4/26 2:15:03		27	收购			未识别物品	收购价
160	贺年封片简卡	160	处理；原箱寻医问药邮资片	东风999	2025/4/25 22:54:14		1	收购			未识别物品	收购价
160	贺年封片简卡	160	收16—24年兑奖小折	准邮股份	2025/4/25 16:57:20		4	收购			未识别物品	收购价
160	贺年封片简卡	160	未来黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/4/25 12:55:02		0	收购			信卡样张	收购价
160	贺年封片简卡	160	国版邮资样张 ,一步到位让你成为国版样张收藏家	游刃有余	2025/4/25 12:54:35		0	收购			国版邮资样张	收购价
160	贺年封片简卡	160	顶级靓号错爱片：800888	武当	2025/4/25 12:42:18		6	其他			未识别物品	N/A
160	贺年封片简卡	160	出售贵州黄果树瀑布木制雕刻明信片	wwming	2025/4/25 10:17:51		2	出售			未识别物品	出售价
160	贺年封片简卡	160	售03羊05鸡06狗07猪07猴面值1.6元的贺卡封	青海湖	2025/4/24 20:40:44		1	出售	6元	6	未识别物品	出售价
160	贺年封片简卡	160	售2001年蛇年企业金卡0.2元一片	青海湖	2025/4/24 18:32:32		2	出售	2元	2	未识别物品	出售价
160	贺年封片简卡	160	0.6收200套天马地牛明信片带封套	mugongmuzi	2025/4/24 17:36:32		2	收购			未识别物品	收购价
160	贺年封片简卡	160	1元一套出售06、07、08年国版贺年片各两千套	青海湖	2025/4/24 17:31:02		1	出售	1元	1	年国版	出售价
160	贺年封片简卡	160	有奖贺年片.普型.豪华型.贺卡型等系列一批打折处理	光谷收藏	2025/4/24 15:45:30		13	其他			未识别物品	N/A
160	贺年封片简卡	160	自集;武汉市22个知名地铁站邮戳大全套	光谷收藏	2025/4/24 15:42:41		13	其他			未识别物品	N/A
160	贺年封片简卡	160	0.2元处理加印明信片！！	温德明1211	2025/4/24 12:57:39		2	其他	2元	2	未识别物品	N/A
160	贺年封片简卡	160	求购邮资封	唯有努力	2025/4/24 11:27:03		0	收购			未识别物品	收购价
160	贺年封片简卡	160	惜售=2012龙年精品贺卡样封一组、、、	雪都老狼	2025/4/24 8:26:28		18	出售			未识别物品	出售价
160	贺年封片简卡	160	卖2013年国版小幸运封封卡全套、、、	雪都老狼	2025/4/24 8:26:52		14	出售			年国版	出售价
160	贺年封片简卡	160	一点2017鸡年国版2.4封、、、	雪都老狼	2025/4/24 8:25:51		12	其他			鸡年国版	N/A
160	贺年封片简卡	160	2008年奥运开幕实寄片、、、、	雪都老狼	2025/4/24 8:24:34		7	其他			未识别物品	N/A
160	贺年封片简卡	160	信卡	tommyzp	2025/4/24 8:03:06		5	其他			未识别物品	N/A
160	贺年封片简卡	160	98年贺卡封	tommyzp	2025/4/24 8:02:03		3	其他			未识别物品	N/A
160	贺年封片简卡	160	杂品	tommyzp	2025/4/24 8:01:23		5	其他			未识别物品	N/A
160	贺年封片简卡	160	抗战70年封片	tommyzp	2025/4/24 8:00:33		3	其他			未识别物品	N/A
160	贺年封片简卡	160	收25年蛇兑奖折	准邮股份	2025/4/23 21:23:35		7	收购			未识别物品	收购价
160	贺年封片简卡	160	卖点贺年片	tianbin	2025/4/23 21:08:19		393	出售			未识别物品	出售价
160	贺年封片简卡	160	1600元处理2016《月圆中秋》邮票金	幸福公主	2025/4/23 18:45:02		0	其他	1600元	1600	未识别物品	N/A
160	贺年封片简卡	160	卖梅兰竹菊片改值和不改值的	云飘万里	2025/4/23 17:25:07		7	出售			未识别物品	出售价
160	贺年封片简卡	160	售2015年带号自创片，0.6元/片	风哥	2025/4/23 15:27:03		1	出售	6元	6	未识别物品	出售价
160	贺年封片简卡	160	售.3枚爱心错片（实寄）	陈反修	2025/4/23 14:27:15		1	出售			未识别物品	出售价
160	贺年封片简卡	160	每箱八百出售2002马年国版贺年片C组杨柳青年画两千片	青海湖	2025/4/23 11:46:36		3	出售			马年国版	出售价
160	贺年封片简卡	160	售99年世界邮展加字邮简	天台邮票社	2025/4/23 11:25:17		4	出售			未识别物品	出售价
160	贺年封片简卡	160	未来黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/4/23 11:12:13		0	收购			信卡样张	收购价
160	贺年封片简卡	160	国版邮资样张 ,一步到位让你成为国版样张收藏家	游刃有余	2025/4/23 11:11:37		0	收购			国版邮资样张	收购价
160	贺年封片简卡	160	售花卉花草明信片	天台邮票社	2025/4/23 11:06:05		1	出售			未识别物品	出售价
160	贺年封片简卡	160	求购邮资封	唯有努力	2025/4/23 10:49:13		0	收购			未识别物品	收购价
160	贺年封片简卡	160	卖梅兰竹菊片改值和不改值的	云飘万里	2025/4/23 7:22:23		4	出售			未识别物品	出售价
160	贺年封片简卡	160	600元售原箱1998年国版贺年片（虎）十箱	青海湖	2025/4/23 6:07:51		0	出售	600元	600	年国版	出售价
160	贺年封片简卡	160	都是尾号三个888的贺喜19小版3000版	感动生活	2025/4/23 5:05:45		1	其他			小版	N/A
160	贺年封片简卡	160	卖1992年贺年有奖明信片	孟艾兵	2025/4/22 22:29:42		4	出售			未识别物品	出售价
160	贺年封片简卡	160	卖 全品： 错版6个0四川方言7套连号（尾3同号）	大约在冬季	2025/4/22 20:54:23		2	出售			错版	出售价
160	贺年封片简卡	160	售2002年国版贺卡封	青海湖	2025/4/22 20:10:59		10	出售			年国版	出售价
160	贺年封片简卡	160	2001蛇贺年片	游刃有余	2025/4/22 11:47:45		0	其他			未识别物品	N/A
160	贺年封片简卡	160	国版邮资样张 ,一步到位让你成为国版样张收藏家	游刃有余	2025/4/22 11:46:23		1	收购			国版邮资样张	收购价
160	贺年封片简卡	160	未来黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/4/22 11:45:05		0	收购			信卡样张	收购价
160	贺年封片简卡	160	〓〓◆◆ 批量收购15分40分60分8....片500万枚 ◆◆〓〓[长]	刘国柱	2025/4/22 8:44:08		2	收购			未识别物品	收购价
160	贺年封片简卡	160	5元一斤收购各种面值明信片，脏乱差的可以要	陈双峰	2025/4/22 6:38:15		0	收购	5元	5	未识别物品	收购价
160	贺年封片简卡	160	5元一斤收购各种面值明信片，脏乱差的可以要	陈双峰	2025/4/22 6:37:53		0	收购	5元	5	未识别物品	收购价
160	贺年封片简卡	160	1.95收购贺喜五邮票	陈双峰	2025/4/22 6:35:18		0	收购			收购贺喜五邮票	收购价
160	贺年封片简卡	160	低售2013年河南版蛇行大运错封	执着者	2025/4/21 21:05:01		6	出售			年河南版	出售价
160	贺年封片简卡	160	出售2000年龙年明信片 大全套	浙江小鸽子	2025/4/21 20:13:23		41	出售			未识别物品	出售价
160	贺年封片简卡	160	出售PTK·AY-2《第29届奥林匹克....目（一）》纪念邮票图卡[长]	wwming	2025/4/21 10:50:14		0	出售			纪念邮票	出售价
160	贺年封片简卡	160	出售PTK·AY-4 《“梦想的舞台”....竞赛场馆》纪念邮票图卡[长]	wwming	2025/4/21 9:28:34		0	出售			纪念邮票	出售价
160	贺年封片简卡	160	出25年贺年有奖邮资封片开奖纪念邮折	感动生活	2025/4/21 8:48:39		5	出售			未识别物品	出售价
160	贺年封片简卡	160	未来黑马：信卡样张1950种，一步成为收藏家的机会	游刃有余	2025/4/20 15:28:44		0	收购			信卡样张	收购价
160	贺年封片简卡	160	各种国版邮资样张 ,一步到位让你成为国版样张收藏家	游刃有余	2025/4/20 12:44:59		0	收购			各种国版邮资样张	收购价
160	贺年封片简卡	160	2001蛇贺年片	游刃有余	2025/4/20 12:44:20		0	其他			未识别物品	N/A
161	纪特文编JT销封栏目	19	投资资讯网交易频道交易流程管理办法	一尘	2024/1/20 13:39:00		3	其他			未识别物品	N/A
161	纪特文编JT销封栏目	161	正式投诉纯买家会员网名飞鸽收藏的欺诈骗钱行为	满天星	2025/3/24 14:30:06		13	收购			正式投诉纯买家会员网名飞鸽收藏的欺诈骗钱	收购价
161	纪特文编JT销封栏目	161	关于本栏首页开帖顶帖的规则重新给予规定	阿明	2025/3/18 14:21:27		9	其他			未识别物品	N/A
161	纪特文编JT销封栏目	161	对重新申述规则后照样顶帖超过5帖（含5帖者人员）警告处理	阿明	2025/2/20 7:58:00		7	其他			未识别物品	N/A
